-- THRESHOLDED --
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                 aten::max_pool2d         0.01%       4.402us         1.92%       1.082ms       1.082ms     294.00 Kb    -588.00 Kb             1  
    aten::max_pool2d_with_indices         1.91%       1.073ms         1.91%       1.078ms       1.078ms     882.00 Kb           0 b             1  
          aten::native_batch_norm         1.05%     593.323us         1.86%       1.045ms      18.666us       3.91 Mb     -31.06 Kb            56  
                         aten::mm         1.35%     759.109us         1.35%     759.109us      21.086us           0 b           0 b            36  
                        aten::cat         0.27%     149.348us         1.03%     580.637us      16.590us       2.06 Mb           0 b            35  
                 aten::empty_like         0.43%     240.569us         0.90%     504.601us       2.742us       5.23 Mb           0 b           184  
                       aten::_cat         0.59%     334.353us         0.77%     431.289us      12.323us       2.06 Mb           0 b            35  
                 aten::contiguous         0.06%      35.885us         0.48%     271.176us      16.949us       1.29 Mb           0 b            16  
                      aten::relu_         0.16%      91.892us         0.48%     267.622us       7.233us           0 b           0 b            37  
                     aten::linear         0.01%       5.086us         0.44%     245.872us     245.872us       3.91 Kb           0 b             1  
          aten::_nnpack_available         0.43%     240.720us         0.43%     240.720us       0.225us           0 b           0 b          1068  
                      aten::addmm         0.40%     227.724us         0.42%     233.901us     233.901us       3.91 Kb       3.91 Kb             1  
                      aten::copy_         0.33%     188.351us         0.33%     188.351us      10.464us           0 b           0 b            18  
                 aten::threshold_         0.31%     175.730us         0.31%     175.730us       4.749us           0 b           0 b            37  
                      aten::chunk         0.04%      20.442us         0.25%     140.597us      10.815us           0 b           0 b            13  
         aten::mkldnn_convolution         0.21%     117.103us         0.21%     120.663us     120.663us       1.15 Mb           0 b             1  
                      aten::split         0.08%      44.487us         0.21%     120.155us       9.243us           0 b           0 b            13  
                  aten::transpose         0.09%      48.921us         0.11%      63.779us       3.752us           0 b           0 b            17  
                       aten::mean         0.01%       6.489us         0.09%      48.855us      48.855us       4.00 Kb           0 b             1  
                        aten::sum         0.03%      15.998us         0.04%      22.337us      22.337us       4.00 Kb           0 b             1  
                       aten::div_         0.02%      11.387us         0.04%      20.029us      20.029us           0 b          -4 b             1  
                     aten::detach         0.02%      12.592us         0.02%      12.592us       0.350us           0 b           0 b            36  
                         aten::to         0.01%       3.762us         0.02%       8.642us       8.642us           4 b           0 b             1  
                      aten::zeros         0.01%       5.327us         0.01%       8.078us       8.078us           4 b           0 b             1  
                          aten::t         0.01%       4.295us         0.01%       6.885us       6.885us           0 b           0 b             1  
                      aten::fill_         0.01%       3.682us         0.01%       3.682us       3.682us           0 b           0 b             1  
                     aten::expand         0.00%       2.410us         0.01%       2.923us       2.923us           0 b           0 b             1  
              aten::empty_strided         0.00%       1.935us         0.00%       1.935us       1.935us           4 b           4 b             1  
                aten::as_strided_         0.00%       0.747us         0.00%       0.747us       0.747us           0 b           0 b             1  
                      aten::zero_         0.00%       0.742us         0.00%       0.742us       0.742us           0 b           0 b             1  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 56.320ms


 -- SIMPLIFIED --
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg       CPU Mem  Self CPU Mem    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                  model_inference         4.53%       2.567ms        99.98%      56.697ms      56.697ms          -4 b     -11.97 Mb             1  
                     aten::conv2d         0.25%     140.818us        87.85%      49.818ms     889.603us       2.34 Mb           0 b            56  
                aten::convolution         0.25%     139.484us        87.61%      49.677ms     887.089us       2.34 Mb           0 b            56  
               aten::_convolution        12.07%       6.847ms        87.36%      49.537ms     884.598us       2.34 Mb    -790.12 Kb            56  
       aten::_convolution_nogroup         4.23%       2.398ms        62.15%      35.245ms      33.001us       1.76 Mb           0 b          1068  
                aten::thnn_conv2d         3.53%       2.000ms        57.50%      32.606ms      30.530us       1.76 Mb      -6.94 Mb          1068  
        aten::thnn_conv2d_forward        30.20%      17.124ms        53.97%      30.606ms      28.657us       8.71 Mb           0 b          1068  
                     aten::narrow         3.05%       1.728ms        12.52%       7.098ms       3.385us           0 b           0 b          2097  
                      aten::slice         8.03%       4.554ms         9.47%       5.370ms       2.561us           0 b           0 b          2097  
                     aten::select         6.51%       3.691ms         8.40%       4.764ms       1.487us           0 b           0 b          3204  
                 aten::as_strided         4.02%       2.280ms         4.02%       2.280ms       0.357us           0 b           0 b          6388  
                      aten::empty         3.06%       1.738ms         3.06%       1.738ms       0.533us       1.87 Mb       1.87 Mb          3262  
                    aten::reshape         2.03%       1.150ms         3.01%       1.708ms       1.599us           0 b           0 b          1068  
                    aten::resize_         2.94%       1.667ms         2.94%       1.667ms       0.780us      11.63 Mb      11.63 Mb          2137  
                  aten::unsqueeze         1.99%       1.131ms         2.65%       1.505ms       1.409us           0 b           0 b          1068  
                       aten::view         2.23%       1.266ms         2.23%       1.266ms       0.556us           0 b           0 b          2276  
                    aten::scatter         0.15%      86.960us         2.03%       1.149ms      31.910us       2.94 Mb           0 b            36  
                     aten::addmm_         2.00%       1.133ms         2.00%       1.133ms       1.098us           0 b           0 b          1032  
                 aten::max_pool2d         0.01%       3.716us         1.87%       1.062ms       1.062ms     294.00 Kb    -588.00 Kb             1  
    aten::max_pool2d_with_indices         1.86%       1.054ms         1.87%       1.058ms       1.058ms     882.00 Kb           0 b             1  
                        aten::add         1.27%     721.635us         1.27%     721.635us      12.886us       3.81 Mb       3.81 Mb            56  
                      aten::clone         0.26%     146.749us         1.09%     617.873us      17.163us       2.94 Mb           0 b            36  
                        aten::cat         0.27%     151.781us         1.06%     598.800us      17.109us       2.06 Mb           0 b            35  
                      aten::copy_         0.95%     540.807us         0.95%     540.807us      10.015us           0 b           0 b            54  
                         aten::mm         0.80%     454.673us         0.80%     454.673us      12.630us           0 b           0 b            36  
                       aten::_cat         0.61%     347.258us         0.79%     447.019us      12.772us       2.06 Mb           0 b            35  
                   aten::scatter_         0.78%     443.941us         0.78%     443.941us      12.332us           0 b           0 b            36  
                 aten::contiguous         0.07%      38.897us         0.48%     270.071us      16.879us       1.29 Mb           0 b            16  
          aten::_nnpack_available         0.43%     241.416us         0.43%     241.416us       0.226us           0 b           0 b          1068  
                      aten::relu_         0.17%      95.406us         0.39%     219.238us       5.925us           0 b           0 b            37  
                      aten::chunk         0.03%      17.764us         0.25%     140.353us      10.796us           0 b           0 b            13  
         aten::mkldnn_convolution         0.24%     134.197us         0.24%     137.500us     137.500us     588.00 Kb           0 b             1  
                     aten::linear         0.01%       5.088us         0.24%     135.623us     135.623us       3.91 Kb           0 b             1  
                 aten::is_nonzero         0.07%      39.748us         0.22%     126.836us       3.523us           0 b           0 b            36  
                 aten::threshold_         0.22%     123.832us         0.22%     123.832us       3.347us           0 b           0 b            37  
                      aten::addmm         0.21%     117.059us         0.22%     123.582us     123.582us       3.91 Kb       3.91 Kb             1  
                      aten::split         0.08%      45.146us         0.22%     122.589us       9.430us           0 b           0 b            13  
              aten::empty_strided         0.20%     113.152us         0.20%     113.152us       3.058us       2.94 Mb       2.94 Mb            37  
                       aten::item         0.06%      36.501us         0.15%      87.088us       2.419us           0 b           0 b            36  
                  aten::transpose         0.09%      50.106us         0.11%      64.994us       3.823us           0 b           0 b            17  
                 aten::empty_like         0.05%      28.446us         0.10%      55.355us       3.460us       1.29 Mb           0 b            16  
        aten::_local_scalar_dense         0.09%      50.587us         0.09%      50.587us       1.405us           0 b           0 b            36  
                       aten::mean         0.01%       6.101us         0.08%      42.662us      42.662us       2.00 Kb           0 b             1  
                        aten::sum         0.02%      13.527us         0.03%      19.281us      19.281us       2.00 Kb           0 b             1  
                       aten::div_         0.02%      10.155us         0.03%      17.280us      17.280us           0 b          -4 b             1  
                     aten::detach         0.02%      12.944us         0.02%      12.944us       0.360us           0 b           0 b            36  
                      aten::zeros         0.01%       5.818us         0.02%       8.828us       8.828us           4 b           0 b             1  
                         aten::to         0.01%       3.065us         0.01%       7.125us       7.125us           4 b           0 b             1  
                          aten::t         0.01%       4.252us         0.01%       6.953us       6.953us           0 b           0 b             1  
                      aten::fill_         0.01%       3.614us         0.01%       3.614us       3.614us           0 b           0 b             1  
                     aten::expand         0.00%       2.541us         0.01%       3.067us       3.067us           0 b           0 b             1  
                aten::as_strided_         0.00%       0.789us         0.00%       0.789us       0.789us           0 b           0 b             1  
                      aten::zero_         0.00%       0.786us         0.00%       0.786us       0.786us           0 b           0 b             1  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 56.705ms
