-- THRESHOLDED --
--------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    aten::_batch_norm_impl_index         0.07%     576.844us         1.05%       8.512ms     163.688us      20.82 Mb           0 b            52  
         aten::native_batch_norm         0.87%       7.031ms         0.97%       7.885ms     151.640us      20.82 Mb    -148.12 Kb            52  
                       aten::cat         0.07%     596.169us         0.56%       4.545ms     284.061us       5.89 Mb           0 b            16  
         aten::_nnpack_available         0.51%       4.091ms         0.51%       4.091ms       0.513us           0 b           0 b          7978  
                      aten::_cat         0.46%       3.751ms         0.49%       3.949ms     246.801us       5.89 Mb           0 b            16  
                     aten::relu_         0.04%     292.549us         0.27%       2.176ms      62.180us           0 b           0 b            35  
                aten::threshold_         0.23%       1.884ms         0.23%       1.884ms      53.822us           0 b           0 b            35  
        aten::mkldnn_convolution         0.12%     973.236us         0.12%     984.666us     492.333us       3.06 Mb           0 b             2  
                aten::empty_like         0.05%     375.029us         0.11%     854.247us       5.476us      20.96 Mb           0 b           156  
                    aten::linear         0.00%       6.950us         0.05%     418.628us     418.628us       3.91 Kb           0 b             1  
                     aten::addmm         0.05%     388.059us         0.05%     398.759us     398.759us       3.91 Kb       3.91 Kb             1  
                       aten::add         0.05%     376.578us         0.05%     376.578us      37.658us       1.11 Mb       1.11 Mb            10  
                      aten::mean         0.00%      11.210us         0.01%     100.160us     100.160us       5.00 Kb           0 b             1  
                       aten::sum         0.01%      45.200us         0.01%      54.660us      54.660us       5.00 Kb           0 b             1  
                      aten::div_         0.00%      19.460us         0.00%      34.290us      34.290us           0 b          -4 b             1  
                    aten::detach         0.00%      27.250us         0.00%      27.250us       0.801us           0 b           0 b            34  
                        aten::to         0.00%       6.070us         0.00%      14.830us      14.830us           4 b           0 b             1  
                         aten::t         0.00%       8.499us         0.00%      12.919us      12.919us           0 b           0 b             1  
                     aten::zeros         0.00%       8.120us         0.00%      12.050us      12.050us           4 b           0 b             1  
                     aten::copy_         0.00%      10.980us         0.00%      10.980us       5.490us           0 b           0 b             2  
                     aten::fill_         0.00%       5.930us         0.00%       5.930us       5.930us           0 b           0 b             1  
                    aten::expand         0.00%       3.190us         0.00%       5.790us       5.790us           0 b           0 b             1  
                 aten::transpose         0.00%       2.650us         0.00%       4.420us       4.420us           0 b           0 b             1  
                  aten::dropout_         0.00%       3.290us         0.00%       3.290us       3.290us           0 b           0 b             1  
               aten::as_strided_         0.00%       2.680us         0.00%       2.680us       1.340us           0 b           0 b             2  
             aten::empty_strided         0.00%       2.070us         0.00%       2.070us       2.070us           4 b           4 b             1  
                     aten::zero_         0.00%       0.970us         0.00%       0.970us       0.970us           0 b           0 b             1  
--------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 809.614ms


 -- SIMPLIFIED --
------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                          Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg       CPU Mem  Self CPU Mem    # of Calls  
------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
               model_inference         0.71%       5.392ms       100.00%     762.187ms     762.187ms          -4 b     -47.85 Mb             1  
                  aten::conv2d         0.04%     299.399us        97.73%     744.901ms      14.325ms      14.12 Mb           0 b            52  
             aten::convolution         0.04%     278.717us        97.69%     744.601ms      14.319ms      14.12 Mb           0 b            52  
            aten::_convolution         5.18%      39.507ms        97.65%     744.323ms      14.314ms      14.12 Mb      -5.89 Mb            52  
    aten::_convolution_nogroup         3.93%      29.933ms        78.88%     601.189ms      75.356us      11.82 Mb           0 b          7978  
             aten::thnn_conv2d         3.18%      24.265ms        74.32%     566.489ms      71.006us      11.82 Mb     -94.32 Mb          7978  
     aten::thnn_conv2d_forward        44.07%     335.886ms        71.14%     542.225ms      67.965us     106.13 Mb           0 b          7978  
                  aten::narrow         3.29%      25.059ms        12.92%      98.469ms       6.192us           0 b           0 b         15903  
                  aten::select         9.06%      69.063ms        11.24%      85.665ms       3.579us           0 b           0 b         23934  
                   aten::slice         8.15%      62.119ms         9.63%      73.410ms       4.616us           0 b           0 b         15903  
              aten::as_strided         4.42%      33.725ms         4.42%      33.725ms       0.705us           0 b           0 b         47818  
                 aten::reshape         2.00%      15.226ms         3.02%      23.034ms       2.887us           0 b           0 b          7978  
                 aten::resize_         2.90%      22.134ms         2.90%      22.134ms       1.389us     112.02 Mb     112.02 Mb         15938  
               aten::unsqueeze         2.11%      16.063ms         2.87%      21.890ms       2.744us           0 b           0 b          7978  
                      aten::mm         2.07%      15.765ms         2.07%      15.765ms     463.690us           0 b           0 b            34  
                    aten::view         2.03%      15.499ms         2.03%      15.499ms       0.965us           0 b           0 b         16058  
                  aten::addmm_         1.99%      15.143ms         1.99%      15.143ms       1.906us           0 b           0 b          7944  
                   aten::empty         1.98%      15.064ms         1.98%      15.064ms       0.629us       2.30 Mb       2.30 Mb         23956  
                 aten::scatter         0.02%     158.330us         0.66%       5.066ms     158.312us      12.33 Mb           0 b            32  
                     aten::add         0.66%       5.030ms         0.66%       5.030ms      81.125us      21.40 Mb      21.40 Mb            62  
       aten::_nnpack_available         0.63%       4.766ms         0.63%       4.766ms       0.597us           0 b           0 b          7978  
                     aten::cat         0.08%     600.748us         0.58%       4.385ms     274.091us       5.89 Mb           0 b            16  
                    aten::_cat         0.48%       3.632ms         0.50%       3.785ms     236.545us       5.89 Mb           0 b            16  
                aten::scatter_         0.42%       3.228ms         0.42%       3.228ms     100.870us           0 b           0 b            32  
                   aten::clone         0.04%     272.988us         0.22%       1.680ms      52.494us      12.33 Mb           0 b            32  
                   aten::copy_         0.16%       1.254ms         0.16%       1.254ms      36.889us           0 b           0 b            34  
                   aten::relu_         0.03%     207.080us         0.13%     970.736us      27.735us           0 b           0 b            35  
      aten::mkldnn_convolution         0.11%     860.026us         0.11%     867.786us     433.893us       2.30 Mb           0 b             2  
              aten::threshold_         0.10%     763.656us         0.10%     763.656us      21.819us           0 b           0 b            35  
                  aten::linear         0.00%       7.490us         0.06%     458.048us     458.048us       3.91 Kb           0 b             1  
                   aten::addmm         0.06%     426.449us         0.06%     435.458us     435.458us       3.91 Kb       3.91 Kb             1  
              aten::is_nonzero         0.01%      72.268us         0.04%     292.696us       9.147us           0 b           0 b            32  
                    aten::item         0.01%     106.839us         0.03%     220.428us       6.888us           0 b           0 b            32  
           aten::empty_strided         0.02%     166.480us         0.02%     166.480us       5.045us      12.33 Mb      12.33 Mb            33  
     aten::_local_scalar_dense         0.01%     113.589us         0.01%     113.589us       3.550us           0 b           0 b            32  
                    aten::mean         0.00%      10.570us         0.01%      74.040us      74.040us       2.50 Kb           0 b             1  
                    aten::div_         0.00%      16.690us         0.00%      32.890us      32.890us           0 b          -4 b             1  
                     aten::sum         0.00%      21.280us         0.00%      30.580us      30.580us       2.50 Kb           0 b             1  
                  aten::detach         0.00%      23.380us         0.00%      23.380us       0.688us           0 b           0 b            34  
                      aten::to         0.00%       6.420us         0.00%      16.200us      16.200us           4 b           0 b             1  
                       aten::t         0.00%      10.410us         0.00%      15.100us      15.100us           0 b           0 b             1  
                   aten::zeros         0.00%       9.070us         0.00%      14.100us      14.100us           4 b           0 b             1  
                   aten::fill_         0.00%       5.090us         0.00%       5.090us       5.090us           0 b           0 b             1  
               aten::transpose         0.00%       2.710us         0.00%       4.690us       4.690us           0 b           0 b             1  
                  aten::expand         0.00%       3.400us         0.00%       4.230us       4.230us           0 b           0 b             1  
             aten::as_strided_         0.00%       1.840us         0.00%       1.840us       0.920us           0 b           0 b             2  
                   aten::zero_         0.00%       1.730us         0.00%       1.730us       1.730us           0 b           0 b             1  
                aten::dropout_         0.00%       1.540us         0.00%       1.540us       1.540us           0 b           0 b             1  
------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 762.201ms
